"zip","city"
19406,Philadelphia
19422,Philadelphia
19425,Philadelphia
19426,Philadelphia
19428,Philadelphia
19435,Philadelphia
19436,Philadelphia
19437,Philadelphia
19438,Philadelphia
19440,Philadelphia
19442,Philadelphia
19444,Philadelphia
19446,Philadelphia
19453,Philadelphia
19454,Philadelphia
19456,Philadelphia
19457,Philadelphia
19460,Philadelphia
19462,Philadelphia
19464,Philadelphia
19464,"Reading, PA (Metro)"
19465,Philadelphia
19468,Philadelphia
19472,Philadelphia
19473,Philadelphia
19474,Philadelphia
19475,Philadelphia
19477,Philadelphia
19492,Philadelphia
19501,"Lancaster, PA (Metro)"
19503,"Reading, PA (Metro)"
19504,Philadelphia
19504,"Reading, PA (Metro)"
19505,Philadelphia
19505,"Reading, PA (Metro)"
19506,"Reading, PA (Metro)"
19507,"Reading, PA (Metro)"
19508,"Reading, PA (Metro)"
19510,"Reading, PA (Metro)"
19511,"Reading, PA (Metro)"
19512,Philadelphia
19512,"Reading, PA (Metro)"
19518,"Reading, PA (Metro)"
19519,"Reading, PA (Metro)"
19520,Philadelphia
19520,"Reading, PA (Metro)"
19522,"Reading, PA (Metro)"
19523,"Reading, PA (Metro)"
19525,Philadelphia
19526,"Reading, PA (Metro)"
19529,"Allentown-Bethlehem-Easton, PA-NJ (Metro)"
19529,"Reading, PA (Metro)"
19530,"Allentown-Bethlehem-Easton, PA-NJ (Metro)"
19530,"Reading, PA (Metro)"
19533,"Reading, PA (Metro)"
19534,"Reading, PA (Metro)"
19535,"Reading, PA (Metro)"
19536,"Reading, PA (Metro)"
19538,"Reading, PA (Metro)"
19539,"Allentown-Bethlehem-Easton, PA-NJ (Metro)"
19539,"Reading, PA (Metro)"
19540,"Lancaster, PA (Metro)"
19540,"Reading, PA (Metro)"
19541,"Reading, PA (Metro)"
19542,"Reading, PA (Metro)"
19543,"Lancaster, PA (Metro)"
19543,Philadelphia
19543,"Reading, PA (Metro)"
19544,"Reading, PA (Metro)"
19545,"Reading, PA (Metro)"
19547,"Reading, PA (Metro)"
19549,"Pottsville, PA (Micro)"
19550,"Reading, PA (Metro)"
19551,"Lancaster, PA (Metro)"
19551,"Lebanon, PA (Metro)"
19551,"Reading, PA (Metro)"
19554,"Reading, PA (Metro)"
19555,"Reading, PA (Metro)"
19559,"Reading, PA (Metro)"
19560,"Reading, PA (Metro)"
19562,"Reading, PA (Metro)"
19564,"Reading, PA (Metro)"
19565,"Reading, PA (Metro)"
19567,"Reading, PA (Metro)"
19601,"Reading, PA (Metro)"
19602,"Reading, PA (Metro)"
19604,"Reading, PA (Metro)"
19605,"Reading, PA (Metro)"
19606,"Reading, PA (Metro)"
19607,"Reading, PA (Metro)"
19608,"Reading, PA (Metro)"
19609,"Reading, PA (Metro)"
19610,"Reading, PA (Metro)"
19611,"Reading, PA (Metro)"
32003,"Jacksonville, FL (Metro)"
32008, 
32008,"Gainesville, FL (Metro)"
32009,"Jacksonville, FL (Metro)"
32011,"Jacksonville, FL (Metro)"
32024, 
32024,"Lake City, FL (Micro)"
32025,"Lake City, FL (Micro)"
32026, 
32033,"Jacksonville, FL (Metro)"
32034,"Jacksonville, FL (Metro)"
32038,"Lake City, FL (Micro)"
32040,"Jacksonville, FL (Metro)"
32043,"Jacksonville, FL (Metro)"
32043,"Palatka, FL (Micro)"
32044, 
32046,"Jacksonville, FL (Metro)"
32052, 
32053, 
32054, 
32055,"Lake City, FL (Micro)"
32058, 
32058,"Jacksonville, FL (Metro)"
32059, 
32060, 
32061,"Lake City, FL (Micro)"
32062, 
32063,"Jacksonville, FL (Metro)"
32064, 
32065,"Jacksonville, FL (Metro)"
32066, 
32068,"Jacksonville, FL (Metro)"
32071, 
32072,"Jacksonville, FL (Metro)"
32073,"Jacksonville, FL (Metro)"
32079,"Jacksonville, FL (Metro)"
32080,"Jacksonville, FL (Metro)"
32081,"Jacksonville, FL (Metro)"
32082,"Jacksonville, FL (Metro)"
32083, 
32084,"Jacksonville, FL (Metro)"
32086,"Jacksonville, FL (Metro)"
32087,"Jacksonville, FL (Metro)"
32091, 
32091,"Jacksonville, FL (Metro)"
32092,"Jacksonville, FL (Metro)"
32094, 
32094,"Lake City, FL (Micro)"
32095,"Jacksonville, FL (Metro)"
32096, 
32096,"Lake City, FL (Micro)"
32097,"Jacksonville, FL (Metro)"
32102,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32102,"Orlando-Kissimmee-Sanford, FL (Metro)"
32110,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32112,"Palatka, FL (Micro)"
32113,"Ocala, FL (Metro)"
32114,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32117,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32118,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32119,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32124,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32127,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32128,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32129,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32130,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32131,"Palatka, FL (Micro)"
32132,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32133,"Ocala, FL (Metro)"
32134,"Ocala, FL (Metro)"
32134,"Orlando-Kissimmee-Sanford, FL (Metro)"
32134,"Palatka, FL (Micro)"
32136,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32137,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32139,"Palatka, FL (Micro)"
32140,"Palatka, FL (Micro)"
32141,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32145,"Jacksonville, FL (Metro)"
32147,"Palatka, FL (Micro)"
32148,"Palatka, FL (Micro)"
32157,"Palatka, FL (Micro)"
32159,"Orlando-Kissimmee-Sanford, FL (Metro)"
32159,"The Villages, FL (Metro)"
32162,"Ocala, FL (Metro)"
32162,"The Villages, FL (Metro)"
32164,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32168,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32169,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32174,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32176,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32177,"Palatka, FL (Micro)"
32179,"Ocala, FL (Metro)"
32180,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32181,"Palatka, FL (Micro)"
32187,"Palatka, FL (Micro)"
32189,"Palatka, FL (Micro)"
32190,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32193,"Palatka, FL (Micro)"
32195,"Ocala, FL (Metro)"
32195,"Orlando-Kissimmee-Sanford, FL (Metro)"
32202,"Jacksonville, FL (Metro)"
32204,"Jacksonville, FL (Metro)"
32205,"Jacksonville, FL (Metro)"
32206,"Jacksonville, FL (Metro)"
32207,"Jacksonville, FL (Metro)"
32208,"Jacksonville, FL (Metro)"
32209,"Jacksonville, FL (Metro)"
32210,"Jacksonville, FL (Metro)"
32211,"Jacksonville, FL (Metro)"
32212,"Jacksonville, FL (Metro)"
32216,"Jacksonville, FL (Metro)"
32217,"Jacksonville, FL (Metro)"
32218,"Jacksonville, FL (Metro)"
32219,"Jacksonville, FL (Metro)"
32220,"Jacksonville, FL (Metro)"
32221,"Jacksonville, FL (Metro)"
32222,"Jacksonville, FL (Metro)"
32223,"Jacksonville, FL (Metro)"
32224,"Jacksonville, FL (Metro)"
32225,"Jacksonville, FL (Metro)"
32226,"Jacksonville, FL (Metro)"
32227,"Jacksonville, FL (Metro)"
32228,"Jacksonville, FL (Metro)"
32233,"Jacksonville, FL (Metro)"
32234,"Jacksonville, FL (Metro)"
32244,"Jacksonville, FL (Metro)"
32246,"Jacksonville, FL (Metro)"
32250,"Jacksonville, FL (Metro)"
32254,"Jacksonville, FL (Metro)"
32256,"Jacksonville, FL (Metro)"
32257,"Jacksonville, FL (Metro)"
32258,"Jacksonville, FL (Metro)"
32259,"Jacksonville, FL (Metro)"
32266,"Jacksonville, FL (Metro)"
32277,"Jacksonville, FL (Metro)"
32301,"Tallahassee, FL (Metro)"
32303,"Tallahassee, FL (Metro)"
32304,"Tallahassee, FL (Metro)"
32305,"Tallahassee, FL (Metro)"
32308,"Tallahassee, FL (Metro)"
32309,"Tallahassee, FL (Metro)"
32310,"Tallahassee, FL (Metro)"
32311,"Tallahassee, FL (Metro)"
32312,"Tallahassee, FL (Metro)"
32317,"Tallahassee, FL (Metro)"
32320, 
32321, 
32322, 
32323, 
32324,"Tallahassee, FL (Metro)"
32327,"Tallahassee, FL (Metro)"
32328, 
32330,"Tallahassee, FL (Metro)"
32331, 
32331,"Tallahassee, FL (Metro)"
32332,"Tallahassee, FL (Metro)"
32333,"Tallahassee, FL (Metro)"
32334, 
32336, 
32336,"Tallahassee, FL (Metro)"
32340, 
32343,"Tallahassee, FL (Metro)"
32344,"Tallahassee, FL (Metro)"
32346, 
32346,"Tallahassee, FL (Metro)"
32347, 
32348, 
32350, 
32351,"Tallahassee, FL (Metro)"
32352,"Tallahassee, FL (Metro)"
32355,"Tallahassee, FL (Metro)"
32356, 
32358, 
32358,"Tallahassee, FL (Metro)"
32359, 
32361,"Tallahassee, FL (Metro)"
32399,"Tallahassee, FL (Metro)"
32401,"Panama City, FL (Metro)"
32403,"Panama City, FL (Metro)"
32404,"Panama City, FL (Metro)"
32405,"Panama City, FL (Metro)"
32407,"Panama City, FL (Metro)"
32408,"Panama City, FL (Metro)"
32409,"Panama City, FL (Metro)"
32410,"Panama City, FL (Metro)"
32413,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32413,"Panama City, FL (Metro)"
32420, 
32421, 
32423, 
32424, 
32425, 
32426, 
32427, 
32428, 
32430, 
32431, 
32432, 
32433,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32435,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32437, 
32437,"Panama City, FL (Metro)"
32438, 
32438,"Panama City, FL (Metro)"
32439,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32440, 
32442, 
32443, 
32444,"Panama City, FL (Metro)"
32445, 
32446, 
32447, 
32448, 
32449, 
32455, 
32455,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32456,"Panama City, FL (Metro)"
32459,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32460, 
32461,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32462, 
32462,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32462,"Panama City, FL (Metro)"
32463, 
32464, 
32464,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32465,"Panama City, FL (Metro)"
32466, 
32466,"Panama City, FL (Metro)"
32501,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32502,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32503,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32504,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32505,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32506,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32507,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32508,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32509,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32511,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32514,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32526,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32530,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32531,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32531,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32533,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32534,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32535,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32536,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32539,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32541,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32542,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32544,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32547,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32548,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32550,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32561,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32563,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32564,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32564,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32565,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32566,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32567,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32568,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32569,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32570,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32571,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32577,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32578,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32579,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32580,"Crestview-Fort Walton Beach-Destin, FL (Metro)"
32583,"Pensacola-Ferry Pass-Brent, FL (Metro)"
32601,"Gainesville, FL (Metro)"
32603,"Gainesville, FL (Metro)"
32605,"Gainesville, FL (Metro)"
32606,"Gainesville, FL (Metro)"
32607,"Gainesville, FL (Metro)"
32608,"Gainesville, FL (Metro)"
32609,"Gainesville, FL (Metro)"
32612,"Gainesville, FL (Metro)"
32615,"Gainesville, FL (Metro)"
32616,"Gainesville, FL (Metro)"
32617,"Ocala, FL (Metro)"
32618, 
32618,"Gainesville, FL (Metro)"
32619,"Gainesville, FL (Metro)"
32621, 
32622, 
32622,"Gainesville, FL (Metro)"
32625, 
32626, 
32628, 
32631,"Gainesville, FL (Metro)"
32639, 
32640,"Gainesville, FL (Metro)"
32640,"Palatka, FL (Micro)"
32641,"Gainesville, FL (Metro)"
32643,"Gainesville, FL (Metro)"
32643,"Lake City, FL (Micro)"
32648, 
32653,"Gainesville, FL (Metro)"
32656, 
32656,"Jacksonville, FL (Metro)"
32658,"Gainesville, FL (Metro)"
32664,"Ocala, FL (Metro)"
32666, 
32666,"Gainesville, FL (Metro)"
32666,"Jacksonville, FL (Metro)"
32666,"Palatka, FL (Micro)"
32667,"Gainesville, FL (Metro)"
32667,"Ocala, FL (Metro)"
32668, 
32668,"Ocala, FL (Metro)"
32669, 
32669,"Gainesville, FL (Metro)"
32680, 
32681,"Ocala, FL (Metro)"
32683, 
32686,"Ocala, FL (Metro)"
32692, 
32693, 
32693,"Gainesville, FL (Metro)"
32694,"Gainesville, FL (Metro)"
32696, 
32696,"Ocala, FL (Metro)"
32697, 
32701,"Orlando-Kissimmee-Sanford, FL (Metro)"
32702,"Ocala, FL (Metro)"
32702,"Orlando-Kissimmee-Sanford, FL (Metro)"
32703,"Orlando-Kissimmee-Sanford, FL (Metro)"
32707,"Orlando-Kissimmee-Sanford, FL (Metro)"
32708,"Orlando-Kissimmee-Sanford, FL (Metro)"
32709,"Orlando-Kissimmee-Sanford, FL (Metro)"
32712,"Orlando-Kissimmee-Sanford, FL (Metro)"
32713,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32714,"Orlando-Kissimmee-Sanford, FL (Metro)"
32720,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32720,"Orlando-Kissimmee-Sanford, FL (Metro)"
32724,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32725,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32726,"Orlando-Kissimmee-Sanford, FL (Metro)"
32730,"Orlando-Kissimmee-Sanford, FL (Metro)"
32732,"Orlando-Kissimmee-Sanford, FL (Metro)"
32735,"Orlando-Kissimmee-Sanford, FL (Metro)"
32736,"Orlando-Kissimmee-Sanford, FL (Metro)"
32738,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32744,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32746,"Orlando-Kissimmee-Sanford, FL (Metro)"
32750,"Orlando-Kissimmee-Sanford, FL (Metro)"
32751,"Orlando-Kissimmee-Sanford, FL (Metro)"
32754,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32754,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32757,"Orlando-Kissimmee-Sanford, FL (Metro)"
32759,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32763,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32764,"Deltona-Daytona Beach-Ormond Beach, FL (Metro)"
32765,"Orlando-Kissimmee-Sanford, FL (Metro)"
32766,"Orlando-Kissimmee-Sanford, FL (Metro)"
32767,"Orlando-Kissimmee-Sanford, FL (Metro)"
32771,"Orlando-Kissimmee-Sanford, FL (Metro)"
32773,"Orlando-Kissimmee-Sanford, FL (Metro)"
32776,"Orlando-Kissimmee-Sanford, FL (Metro)"
32778,"Orlando-Kissimmee-Sanford, FL (Metro)"
32779,"Orlando-Kissimmee-Sanford, FL (Metro)"
32780,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32784,"Ocala, FL (Metro)"
32784,"Orlando-Kissimmee-Sanford, FL (Metro)"
32789,"Orlando-Kissimmee-Sanford, FL (Metro)"
32792,"Orlando-Kissimmee-Sanford, FL (Metro)"
32796,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32798,"Orlando-Kissimmee-Sanford, FL (Metro)"
32801,"Orlando-Kissimmee-Sanford, FL (Metro)"
32803,"Orlando-Kissimmee-Sanford, FL (Metro)"
32804,"Orlando-Kissimmee-Sanford, FL (Metro)"
32805,"Orlando-Kissimmee-Sanford, FL (Metro)"
32806,"Orlando-Kissimmee-Sanford, FL (Metro)"
32807,"Orlando-Kissimmee-Sanford, FL (Metro)"
32808,"Orlando-Kissimmee-Sanford, FL (Metro)"
32809,"Orlando-Kissimmee-Sanford, FL (Metro)"
32810,"Orlando-Kissimmee-Sanford, FL (Metro)"
32811,"Orlando-Kissimmee-Sanford, FL (Metro)"
32812,"Orlando-Kissimmee-Sanford, FL (Metro)"
32814,"Orlando-Kissimmee-Sanford, FL (Metro)"
32817,"Orlando-Kissimmee-Sanford, FL (Metro)"
32818,"Orlando-Kissimmee-Sanford, FL (Metro)"
32819,"Orlando-Kissimmee-Sanford, FL (Metro)"
32820,"Orlando-Kissimmee-Sanford, FL (Metro)"
32821,"Orlando-Kissimmee-Sanford, FL (Metro)"
32822,"Orlando-Kissimmee-Sanford, FL (Metro)"
32824,"Orlando-Kissimmee-Sanford, FL (Metro)"
32825,"Orlando-Kissimmee-Sanford, FL (Metro)"
32826,"Orlando-Kissimmee-Sanford, FL (Metro)"
32827,"Orlando-Kissimmee-Sanford, FL (Metro)"
32828,"Orlando-Kissimmee-Sanford, FL (Metro)"
32829,"Orlando-Kissimmee-Sanford, FL (Metro)"
32830,"Orlando-Kissimmee-Sanford, FL (Metro)"
32831,"Orlando-Kissimmee-Sanford, FL (Metro)"
32832,"Orlando-Kissimmee-Sanford, FL (Metro)"
32833,"Orlando-Kissimmee-Sanford, FL (Metro)"
32835,"Orlando-Kissimmee-Sanford, FL (Metro)"
32836,"Orlando-Kissimmee-Sanford, FL (Metro)"
32837,"Orlando-Kissimmee-Sanford, FL (Metro)"
32839,"Orlando-Kissimmee-Sanford, FL (Metro)"
32901,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32903,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32904,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32905,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32907,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32908,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32909,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32920,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32922,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32925,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32926,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32927,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32931,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32934,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32935,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32937,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32940,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32948,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32948,"Sebastian-Vero Beach, FL (Metro)"
32949,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32950,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32951,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32952,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32953,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32955,"Palm Bay-Melbourne-Titusville, FL (Metro)"
32958,"Sebastian-Vero Beach, FL (Metro)"
32960,"Sebastian-Vero Beach, FL (Metro)"
32962,"Sebastian-Vero Beach, FL (Metro)"
32963,"Sebastian-Vero Beach, FL (Metro)"
32966,"Sebastian-Vero Beach, FL (Metro)"
32967,"Sebastian-Vero Beach, FL (Metro)"
32968,"Sebastian-Vero Beach, FL (Metro)"
32970,"Sebastian-Vero Beach, FL (Metro)"
32976,"Palm Bay-Melbourne-Titusville, FL (Metro)"
33001,"Key West, FL (Micro)"
33004,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33009,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33010,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33012,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33013,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33014,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33015,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33016,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33018,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33019,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33020,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33021,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33023,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33024,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33025,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33026,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33027,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33028,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33029,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33030,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33031,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33032,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33033,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33034,"Key West, FL (Micro)"
33034,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33035,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33036,"Key West, FL (Micro)"
33037,"Key West, FL (Micro)"
33039,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33040,"Key West, FL (Micro)"
33042,"Key West, FL (Micro)"
33043,"Key West, FL (Micro)"
33050,"Key West, FL (Micro)"
33051,"Key West, FL (Micro)"
33054,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33055,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33056,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33060,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33062,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33063,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33064,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33065,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33066,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33067,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33068,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33069,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33070,"Key West, FL (Micro)"
33071,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33073,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33076,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33101,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33109,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33122,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33125,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33126,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33127,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33128,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33129,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33130,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33131,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33132,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33133,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33134,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
33135,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)"
